DistrictID,DistrictName,ProvinceID,ProvinceName,Region,SubRegion,VSD,Country,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Functional_Profile,Priority_Tier,Zone,Assigned_District_Count,Assigned_NPP_Count,Region_VN,Economic_Type,District_Type,Province_Archetype,District_Archetype,Is Strategic Zone Hub,Est Merchant 2026,Before Discount,After Discount,Logistics Support,Operation Support, Distribution Cost ,Trade Cost,Activation Cost,Visibility Cost,Base Salary & Support,Incentive
451,Huyện Yên Mô,66,Ninh Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.42.8_1,VNM.42_1,Ninh Bình,Yên Mô,20.1295,106.011409,106428,790.4668723,134.6394185,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1222,0.05,0.04,0.011,0.005,0.0168,0.119,0.087,0.114,0.03,0.022
452,Huyện Kim Sơn,66,Ninh Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.42.3_1,VNM.42_1,Ninh Bình,Kim Sơn,20.042,106.0913377,164347,826.7793567,198.7797575,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1860,0.048,0.031,0.029,0.005,0.0267,0.065,0.105,0.11,0.067,0.05
453,Huyện Yên Khánh,66,Ninh Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.42.7_1,VNM.42_1,Ninh Bình,Yên Khánh,20.18925,106.0944439,132121,1005.380171,131.4139704,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1407,0.064,0.025,0.024,0.008,0.0704,0.063,0.148,0.12,0.09,0.028
455,Huyện Mỹ Lộc,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.3_1,VNM.40_1,Nam Định,Mỹ Lộc,20.45555,106.1313292,75856,4881.621794,15.53909811,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,719,0.041,0.026,0.025,0.008,0.043,0.075,0.075,0.071,0.064,0.034
456,Huyện Xuân Trường,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.9_1,VNM.40_1,Nam Định,Xuân Trường,20.2968,106.3793537,150755,1413.884896,106.6246626,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1339,0.04,0.039,0.03,0.006,0.072,0.126,0.113,0.056,0.043,0.024
457,Huyện Giao Thủy,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.1_1,VNM.40_1,Nam Định,Giao Thủy,20.2532,106.4776324,169183,774.674787,218.3922891,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1810,0.06,0.037,0.018,0.008,0.0784,0.073,0.113,0.088,0.049,0.034
459,Huyện Vụ Bản,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.8_1,VNM.40_1,Nam Định,Vụ Bản,20.3835,106.1001215,131979,940.4939997,140.3294439,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1326,0.054,0.028,0.014,0.006,0.0665,0.145,0.062,0.076,0.071,0.049
460,Huyện Nam Trực,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.5_1,VNM.40_1,Nam Định,Nam Trực,20.3345,106.2125498,184805,1227.748221,150.5235331,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1711,0.05,0.024,0.026,0.007,0.0356,0.078,0.123,0.092,0.082,0.027
461,Huyện Trực Ninh,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.7_1,VNM.40_1,Nam Định,Trực Ninh,20.2426,106.2138781,174029,1315.932711,132.2476435,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1578,0.051,0.035,0.016,0.008,0.0792,0.087,0.092,0.113,0.076,0.021
462,Huyện Nghĩa Hưng,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.6_1,VNM.40_1,Nam Định,Nghĩa Hưng,20.1374,106.1740234,177286,745.6189565,237.7702424,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1920,0.051,0.023,0.023,0.005,0.0486,0.118,0.056,0.077,0.058,0.046
463,Huyện Hải Hậu,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.2_1,VNM.40_1,Nam Định,Hải Hậu,20.12115,106.249333,265144,1265.70084,209.4839409,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2432,0.069,0.034,0.026,0.005,0.056,0.143,0.087,0.133,0.095,0.024
628,Huyện Quỳnh Phụ,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.4_1,VNM.55_1,Thái Bình,Quỳnh Phụ,20.6474,106.3638117,249821,1272.557702,196.3140843,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2232,0.07,0.023,0.01,0.007,0.0276,0.089,0.097,0.057,0.076,0.036
630,Huyện Đông Hưng,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.1_1,VNM.55_1,Thái Bình,Đông Hưng,20.5489,106.3397036,253862,1362.568155,186.3114143,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2223,0.06,0.022,0.023,0.008,0.0664,0.099,0.099,0.115,0.061,0.041
631,Huyện Vũ Thư,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.8_1,VNM.55_1,Thái Bình,Vũ Thư,20.4247,106.2633727,236322,1283.885439,184.0678248,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2106,0.069,0.04,0.029,0.01,0.064,0.109,0.074,0.054,0.048,0.043
632,Huyện Kiến Xương,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.3_1,VNM.55_1,Thái Bình,Kiến Xương,20.3964,106.420375,224669,1189.760699,188.8354525,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2048,0.06,0.027,0.027,0.009,0.08,0.066,0.117,0.148,0.069,0.043
633,Huyện Tiền Hải,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.7_1,VNM.55_1,Thái Bình,Tiền Hải,20.3586,106.5228608,223479,1033.543887,216.2259414,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2127,0.043,0.023,0.023,0.009,0.0384,0.056,0.119,0.105,0.062,0.039
634,Huyện Thái Thụy,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.6_1,VNM.55_1,Thái Bình,Thái Thụy,20.54525,106.5128795,264629,1054.684978,250.9080963,,Unsuitable,None,0,0,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2503,0.064,0.036,0.012,0.009,0.0864,0.083,0.135,0.07,0.047,0.026
637,Huyện Định Hóa,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.2_1,VNM.56_1,Thái Nguyên,Định Hóa,21.89635,105.6284708,95196,198.3598209,479.9157389,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1600,0.05,0.022,0.016,0.009,0.0089,0.117,0.068,0.052,0.038,0.042
638,Huyện Phú Lương,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.6_1,VNM.56_1,Thái Nguyên,Phú Lương,21.7693,105.7142682,109060,332.7401304,327.7632904,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1503,0.051,0.021,0.018,0.005,0.0712,0.148,0.147,0.122,0.044,0.026
641,Huyện Đồng Hỷ,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.3_1,VNM.56_1,Thái Nguyên,Đồng Hỷ,21.6823,105.8964431,98536,246.5080653,399.7272863,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1522,0.04,0.021,0.026,0.009,0.0096,0.058,0.13,0.079,0.051,0.02
675,Huyện Sơn Dương,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.5_1,VNM.60_1,Tuyên Quang,Sơn Dương,21.67295,105.3623435,174575,236.7881021,737.2625502,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2937,0.062,0.027,0.015,0.005,0.0083,0.123,0.104,0.129,0.048,0.022
679,Huyện Yên Bình,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.9_1,VNM.63_1,Yên Bái,Yên Bình,21.8614,104.9344567,119057,164.5879383,723.3640644,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2160,0.046,0.039,0.024,0.005,0.0558,0.072,0.07,0.146,0.043,0.044
682,Huyện Trấn Yên,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.5_1,VNM.63_1,Yên Bái,Trấn Yên,21.70435,104.7564647,89974,152.7153453,589.1614874,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1680,0.065,0.029,0.02,0.007,0.0164,0.051,0.083,0.082,0.055,0.024
683,Huyện Trạm Tấu,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.4_1,VNM.63_1,Yên Bái,Trạm Tấu,21.50925,104.4714544,36087,51.8338608,696.2051339,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1064,0.068,0.034,0.027,0.006,0.0324,0.073,0.105,0.148,0.083,0.049
698,Huyện Mường Ảng,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.4_1,VNM.20_1,Điện Biên,Mường Ảng,21.51725,103.2604876,52987,127.9843381,414.0115953,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1049,0.05,0.032,0.029,0.006,0.0083,0.112,0.081,0.103,0.058,0.05
700,Huyện Tủa Chùa,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.8_1,VNM.20_1,Điện Biên,Tủa Chùa,21.96875,103.3794131,62885,98.29862725,639.7342644,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1388,0.069,0.036,0.029,0.01,0.0498,0.06,0.095,0.146,0.076,0.032
734,Huyện Tân Sơn,40,Phú Thọ,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.44.8_1,VNM.44_1,Phú Thọ,Tân Sơn,21.19075,104.9837634,91234,141.583226,644.3842437,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1755,0.069,0.032,0.026,0.009,0.009,0.117,0.068,0.138,0.069,0.044
105,Huyện Hàm Tân,13,Bình Thuận,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.11.3_1,VNM.11_1,Bình Thuận,Hàm Tân,10.74205,107.6343663,73770,106.6741332,691.5453424,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1614,0.058,0.03,0.012,0.01,0.0384,0.097,0.065,0.131,0.084,0.023
106,Huyện Đức Linh,13,Bình Thuận,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.11.2_1,VNM.11_1,Bình Thuận,Đức Linh,11.19405,107.5340647,131513,257.1470811,511.4310434,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2023,0.059,0.031,0.023,0.006,0.0415,0.064,0.144,0.102,0.057,0.047
108,Huyện Phú Quí,13,Bình Thuận,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.11.8_1,VNM.11_1,Bình Thuận,Phú Quí,10.52835,108.9425277,29486,1748.813979,16.86056971,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,237,0.053,0.028,0.012,0.006,0.051,0.099,0.135,0.117,0.064,0.036
123,Huyện Hồng Dân,7,Bạc Liêu,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.2.4_1,VNM.2_1,Bạc Liêu,Hồng Dân,9.50885,105.4323879,116699,283.0636953,412.271167,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1706,0.061,0.025,0.021,0.01,0.0288,0.092,0.069,0.12,0.035,0.02
125,Huyện Phước Long,7,Bạc Liêu,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.2.6_1,VNM.2_1,Bạc Liêu,Phước Long,9.3851,105.4368358,129657,320.3884023,404.6869333,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1809,0.054,0.031,0.023,0.007,0.0164,0.077,0.128,0.081,0.043,0.041
126,Huyện Đông Hải,7,Bạc Liêu,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.2.2_1,VNM.2_1,Bạc Liêu,Đông Hải,9.13835,105.4193826,159238,287.2622562,554.3296989,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2315,0.047,0.027,0.019,0.005,0.0194,0.06,0.068,0.058,0.048,0.033
158,Huyện Bình Đại,9,Bến Tre,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.6.3_1,VNM.6_1,Bến Tre,Bình Đại,10.1608,106.7014666,142038,357.367271,397.4566546,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1947,0.041,0.038,0.028,0.006,0.04,0.1,0.1,0.079,0.06,0.033
160,Huyện Thạnh Phú,9,Bến Tre,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.6.9_1,VNM.6_1,Bến Tre,Thạnh Phú,9.92805,106.5658587,132249,333.3622981,396.712528,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1859,0.064,0.032,0.026,0.005,0.04,0.145,0.067,0.06,0.097,0.05
192,Huyện Cư M'gar,18,Đắk Lắk,SE,SE,Tạ Thái Dương,Việt Nam,VNM.15.4_1,VNM.15_1,Đắk Lắk,Cư M'gar,12.8933,108.0712379,185902,241.9751011,768.2691283,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2931,0.055,0.033,0.012,0.008,0.038,0.079,0.078,0.062,0.096,0.034
193,Huyện Krông Búk,18,Đắk Lắk,SE,SE,Tạ Thái Dương,Việt Nam,VNM.15.10_1,VNM.15_1,Đắk Lắk,Krông Búk,13.01465,108.1939892,67883,203.5847729,333.4384936,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1145,0.059,0.023,0.021,0.008,0.024,0.123,0.077,0.075,0.042,0.037
195,Huyện Krông Năng,18,Đắk Lắk,SE,SE,Tạ Thái Dương,Việt Nam,VNM.15.11_1,VNM.15_1,Đắk Lắk,Krông Năng,12.9946,108.3811852,132257,230.8391197,572.9401505,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2120,0.066,0.032,0.018,0.009,0.0435,0.089,0.147,0.13,0.084,0.04
200,Huyện Krông A Na,18,Đắk Lắk,SE,SE,Tạ Thái Dương,Việt Nam,VNM.15.8_1,VNM.15_1,Đắk Lắk,Krông A Na,12.4942,108.0813036,83616,251.9731187,331.8449223,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1298,0.061,0.039,0.013,0.009,0.017,0.099,0.074,0.137,0.046,0.041
206,Huyện Cư Jút,62,Đắk Nông,SE,SE,Tạ Thái Dương,Việt Nam,VNM.16.1_1,VNM.16_1,Đắk Nông,Cư Jút,12.6807,107.7714202,98580,145.6410919,676.8694103,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1875,0.046,0.03,0.019,0.008,0.0096,0.15,0.071,0.069,0.099,0.037
210,Huyện Đắk R'lấp,62,Đắk Nông,SE,SE,Tạ Thái Dương,Việt Nam,VNM.16.3_1,VNM.16_1,Đắk Nông,Đắk R'Lấp,11.9,107.5242875,89082,149.7446535,594.892692,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1678,0.05,0.038,0.011,0.006,0.0264,0.085,0.144,0.053,0.083,0.05
213,Huyện Tân Hồng,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.10_1,VNM.18_1,Đồng Tháp,Tân Hồng,10.86515,105.4967008,76363,262.0227578,291.4365174,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1188,0.066,0.039,0.014,0.006,0.0162,0.116,0.134,0.121,0.051,0.05
215,Huyện Tam Nông,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.9_1,VNM.18_1,Đồng Tháp,Tam Nông,10.72345,105.5142301,101197,227.3476392,445.1200829,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1662,0.057,0.022,0.01,0.009,0.068,0.084,0.123,0.066,0.069,0.037
219,Huyện Tháp Mười,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.12_1,VNM.18_1,Đồng Tháp,Tháp Mười,10.56045,105.8119026,133375,268.5437093,496.660303,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2056,0.061,0.02,0.011,0.005,0.0475,0.12,0.072,0.07,0.042,0.026
250,Huyện Đức Cơ,21,Gia Lai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.21.7_1,VNM.21_1,Gia Lai,Đức Cơ,13.77025,107.6618022,81714,120.9627057,675.5305245,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1666,0.066,0.032,0.028,0.01,0.032,0.111,0.137,0.059,0.077,0.024
258,Huyện Đăk Pơ,21,Gia Lai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.21.9_1,VNM.21_1,Gia Lai,Đăk Pơ,13.9268,108.605958,43645,92.81763444,470.2231452,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,997,0.061,0.028,0.019,0.006,0.0534,0.102,0.06,0.079,0.045,0.029
282,Huyện Đức Thọ,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.3_1,VNM.29_1,Hà Tĩnh,Đức Thọ,18.48885,105.6049854,98514,520.0204122,189.4425636,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1231,0.048,0.032,0.028,0.006,0.0783,0.111,0.099,0.106,0.093,0.044
283,Huyện Nghi Xuân,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.11_1,VNM.29_1,Hà Tĩnh,Nghi Xuân,18.6434,105.7580149,99094,478.4143476,207.1300756,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1274,0.069,0.028,0.023,0.006,0.0656,0.097,0.131,0.083,0.054,0.026
284,Huyện Can Lộc,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.2_1,VNM.29_1,Hà Tĩnh,Can Lộc,18.4354,105.7210375,125223,445.2667138,281.231442,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,1652,0.063,0.033,0.021,0.007,0.0168,0.129,0.126,0.056,0.076,0.044
286,Huyện Thạch Hà,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.12_1,VNM.29_1,Hà Tĩnh,Thạch Hà,18.3052,105.8306126,212807,485.0375049,438.7433917,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,4789,0.06,0.037,0.02,0.008,0.0504,0.054,0.111,0.068,0.03,0.045
287,Huyện Cẩm Xuyên,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.1_1,VNM.29_1,Hà Tĩnh,Cẩm Xuyên,18.19075,106.0098413,144832,244.4675434,592.4385624,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2381,0.067,0.024,0.018,0.01,0.0099,0.136,0.065,0.126,0.031,0.04
289,Huyện Vũ Quang,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.13_1,VNM.29_1,Hà Tĩnh,Vũ Quang,18.32335,105.4539771,27687,46.63868913,593.6487606,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,903,0.055,0.023,0.025,0.005,0.0567,0.137,0.111,0.116,0.056,0.04
